Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Max Aarons,DF,Bournemouth,12,11,950,10.6,0,1,1,0,0,0,1,0,0,0,0.8,0.8,16,31,19
Bénie Adama Traore,"FW,MF",Sheffield Utd,6,3,325,3.6,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,7,9,13
Tosin Adarabioyo,DF,Fulham,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijah Adebayo,FW,Luton Town,12,4,388,4.3,2,0,2,2,0,0,0,0,1.4,1.4,0.3,1.7,4,7,27
Simon Adingra,"FW,MF",Brighton,11,7,666,7.4,3,1,4,3,0,0,1,0,1.4,1.4,1.4,2.8,24,13,65
Nayef Aguerd,DF,West Ham,11,11,966,10.7,1,0,1,1,0,0,2,1,0.9,0.9,0.1,1,7,27,0
Naouirou Ahamada,"MF,FW",Crystal Palace,6,0,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9
Anel Ahmedhodžić,DF,Sheffield Utd,8,8,720,8,0,0,0,0,0,0,3,0,0.9,0.9,0,0.9,3,11,10
Ola Aina,"DF,MF",Nott'ham Forest,9,8,628,7,1,1,2,1,0,0,3,0,0.1,0.1,0.4,0.5,14,17,6
Rayan Aït Nouri,"DF,MF",Wolves,12,11,870,9.7,0,0,0,0,0,0,4,0,1.2,1.2,0.8,2,18,45,38
Kristoffer Ajer,DF,Brentford,10,7,636,7.1,0,1,1,0,0,0,3,0,0.6,0.6,1.6,2.2,13,26,24
Manuel Akanji,"DF,MF",Manchester City,9,9,809,9,2,0,2,2,0,0,3,1,0.4,0.4,0.2,0.6,13,40,9
Nathan Aké,DF,Manchester City,9,6,553,6.1,2,0,2,2,0,0,0,0,1.1,1.1,0.6,1.7,10,37,8
Trent Alexander-Arnold,DF,Liverpool,10,9,777,8.6,0,1,1,0,0,0,3,0,0.5,0.5,2.4,2.9,22,61,27
Alisson,GK,Liverpool,12,12,1080,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Miguel Almirón,FW,Newcastle Utd,12,10,748,8.3,2,0,2,2,0,0,1,0,1.3,1.3,0.4,1.7,36,32,69
Edson Álvarez,MF,West Ham,10,9,759,8.4,0,1,1,0,0,0,5,0,0.4,0.4,0.1,0.5,6,25,7
Julián Álvarez,"MF,FW",Manchester City,12,12,985,10.9,4,3,7,4,0,0,2,0,3.3,3.3,2.5,5.8,24,44,67
Zeki Amdouni,"FW,MF",Burnley,11,11,739,8.2,1,0,1,1,0,0,1,0,1.9,1.9,0.3,2.2,23,16,28
Sofyan Amrabat,"MF,DF",Manchester Utd,5,4,313,3.5,0,0,0,0,0,0,2,0,0,0,0.1,0.1,4,36,4
Joachim Andersen,DF,Crystal Palace,12,12,1080,12,2,1,3,2,0,0,2,0,0.7,0.7,1.3,2,12,69,5
Elliot Anderson,"MF,FW",Newcastle Utd,9,4,411,4.6,0,1,1,0,0,0,0,0,0.7,0.7,0.9,1.6,14,26,33
Jaidon Anthony,FW,Bournemouth,3,2,152,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,2,8,9
Michail Antonio,FW,West Ham,12,11,813,9,2,2,4,2,0,0,2,0,1.8,1.8,0.7,2.5,25,10,46
Antony,"FW,MF",Manchester Utd,9,6,489,5.4,0,0,0,0,0,0,2,0,0.8,0.8,1.1,1.8,20,25,71
Cameron Archer,FW,Sheffield Utd,9,8,712,7.9,2,0,2,2,0,0,1,0,0.6,0.6,0.7,1.3,8,7,40
Cameron Archer,MF,Aston Villa,1,0,6,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Alphonse Areola,GK,West Ham,12,12,1080,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Serge Aurier,"DF,MF",Nott'ham Forest,11,9,743,8.3,0,2,2,0,0,0,2,0,0.1,0.1,0.5,0.6,10,36,25
Taiwo Awoniyi,FW,Nott'ham Forest,10,8,666,7.4,4,2,6,4,0,0,1,0,3.6,3.6,0.8,4.4,6,10,27
Jordan Ayew,"FW,MF",Crystal Palace,12,12,1014,11.3,1,3,4,1,0,0,4,0,1.7,1.7,1.9,3.6,34,27,86
Leon Bailey,"MF,FW",Aston Villa,10,2,346,3.8,3,3,6,3,0,0,1,0,1.9,1.9,2.6,4.5,21,12,47
George Baldock,"DF,MF",Sheffield Utd,6,5,450,5,0,0,0,0,0,0,2,0,0,0,0.2,0.2,3,17,16
Carlos Baleba,MF,Brighton,6,3,267,3,0,0,0,0,0,0,2,0,0.3,0.3,0,0.3,2,8,1
Shandon Baptiste,MF,Brentford,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Barkley,MF,Luton Town,7,5,445,4.9,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1.2,8,25,5
Harvey Barnes,FW,Newcastle Utd,6,2,187,2.1,1,1,2,1,0,0,1,0,0.7,0.7,0.9,1.6,15,5,16
Chris Basham,"DF,MF",Sheffield Utd,8,3,321,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,1,7,6
Calvin Bassey,DF,Fulham,8,5,487,5.4,0,0,0,0,0,0,2,1,0,0,0,0,2,5,4
Donny van de Beek,DF,Manchester Utd,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,1
Amari'i Bell,DF,Luton Town,7,7,560,6.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0.3,6,20,3
Jean-Ricner Bellegarde,MF,Wolves,4,3,216,2.4,1,0,1,1,0,0,0,1,0.2,0.2,0.2,0.4,11,10,7
Anis Ben Slimane,MF,Sheffield Utd,5,1,112,1.2,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,0,6,9
Saïd Benrahma,"FW,MF",West Ham,9,4,436,4.8,0,1,1,0,0,0,1,0,0.5,0.5,1.4,1.9,22,19,55
Rodrigo Bentancur,"MF,FW",Tottenham,3,0,59,0.7,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,0,2,0
Jóhann Berg Guðmundsson,"MF,FW",Burnley,7,6,430,4.8,0,1,1,0,0,0,2,0,0.3,0.3,0.8,1.1,4,21,25
Sander Berge,MF,Burnley,12,9,790,8.8,0,1,1,0,0,0,2,0,0.9,0.9,0.7,1.5,11,31,16
Luke Berry,MF,Luton Town,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beto,FW,Everton,8,3,301,3.3,0,0,0,0,0,0,0,0,1.6,1.6,0.3,1.8,5,7,21
Jordan Beyer,DF,Burnley,8,8,678,7.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,5,14,0
Philip Billing,MF,Bournemouth,11,11,931,10.3,1,1,2,1,0,0,2,0,1.5,1.5,1.1,2.7,12,32,24
Yves Bissouma,MF,Tottenham,11,11,884,9.8,0,0,0,0,0,0,7,1,0.9,0.9,0.3,1.2,27,68,5
Oscar Bobb,"MF,FW",Manchester City,4,0,53,0.6,0,1,1,0,0,0,0,0,0,0,0.6,0.6,4,7,6
Jayden Bogle,DF,Sheffield Utd,9,8,657,7.3,1,0,1,1,0,0,2,0,0.9,0.9,0.3,1.2,8,11,21
Willy Boly,DF,Nott'ham Forest,10,9,768,8.5,1,0,1,1,0,0,1,0,1.1,1.1,0.9,1.9,2,17,1
Sven Botman,DF,Newcastle Utd,5,5,446,5,1,1,2,1,0,0,1,0,0.3,0.3,0.7,1,0,9,2
Jarrod Bowen,FW,West Ham,12,12,1079,12,8,1,9,8,0,0,1,0,4.9,4.9,1.8,6.7,26,17,67
Jarrad Branthwaite,DF,Everton,10,10,900,10,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,0,21,1
Rhian Brewster,FW,Sheffield Utd,5,2,165,1.8,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,1,11
Armando Broja,FW,Chelsea,4,2,122,1.4,1,0,1,1,0,0,0,0,0.5,0.5,0,0.5,4,2,10
Andre Brooks,"MF,FW",Sheffield Utd,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
David Brooks,"FW,MF",Bournemouth,8,2,229,2.5,1,0,1,1,0,0,1,0,1.5,1.5,0.6,2.1,5,16,18
Jacob Brown,"MF,FW",Luton Town,11,7,575,6.4,0,0,0,0,0,0,2,0,1.9,1.9,0.6,2.5,14,8,31
Josh Brownhill,MF,Burnley,11,8,780,8.7,2,0,2,2,0,0,1,0,0.6,0.6,0.8,1.4,8,27,15
Jacob Bruun Larsen,"FW,MF",Burnley,11,0,191,2.1,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,12,4,25
Hugo Bueno,DF,Wolves,6,1,145,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,3,13
Facundo Buonanotte,"FW,MF",Brighton,4,2,122,1.4,0,1,1,0,0,0,1,0,0.3,0.3,0.6,0.9,0,2,8
Reece Burke,DF,Luton Town,8,7,595,6.6,0,1,1,0,0,0,1,0,0.4,0.4,0.4,0.8,0,24,9
Dan Burn,DF,Newcastle Utd,11,11,945,10.5,1,0,1,1,0,0,2,0,1,1,0.5,1.5,7,32,15
Mason Burstow,FW,Chelsea,2,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Moisés Caicedo,MF,Chelsea,10,9,802,8.9,0,0,0,0,0,0,3,0,0.2,0.2,0.9,1,4,44,8
Tom Cairney,MF,Fulham,10,2,188,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.8,2,16,5
Dominic Calvert-Lewin,FW,Everton,9,7,575,6.4,3,0,3,3,0,0,0,0,2.9,2.9,0.2,3.1,10,9,27
Thomas Cannon,FW,Everton,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Carlos,DF,Aston Villa,7,3,277,3.1,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0,12,0
Casemiro,MF,Manchester Utd,8,8,648,7.2,1,0,1,1,0,0,1,0,1.8,1.8,0.3,2.1,8,55,24
Matty Cash,DF,Aston Villa,12,12,1023,11.4,2,1,3,2,0,0,3,0,3.2,3.2,1.1,4.3,27,29,43
Timothy Castagne,DF,Fulham,9,8,738,8.2,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,18,33,41
Jonny Castro,MF,Wolves,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julio César Enciso,MF,Brighton,2,1,69,0.8,0,2,2,0,0,0,1,0,0.2,0.2,0.7,0.9,5,0,5
Youssef Chermiti,FW,Everton,5,0,34,0.4,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,1,4
Ben Chilwell,"DF,MF",Chelsea,6,4,336,3.7,0,1,1,0,0,0,3,0,1,1,1.8,2.8,12,10,23
Tahith Chong,MF,Luton Town,10,5,529,5.9,1,0,1,1,0,0,2,0,0.8,0.8,0,0.8,9,20,20
Ryan Christie,MF,Bournemouth,12,11,873,9.7,0,1,1,0,0,0,0,0,0.5,0.5,1.7,2.2,22,30,37
Carney Chukwuemeka,MF,Chelsea,2,2,125,1.4,1,0,1,1,0,0,2,0,0.1,0.1,0.1,0.2,2,4,9
Jordan Clark,"MF,DF",Luton Town,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Nathaniel Clyne,DF,Crystal Palace,3,1,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
Nathan Collins,DF,Brentford,12,11,1000,11.1,1,1,2,1,0,0,2,0,0.6,0.6,1,1.6,4,39,6
Levi Colwill,DF,Chelsea,11,11,934,10.4,0,1,1,0,0,0,1,0,0.8,0.8,0.9,1.7,11,34,16
Lewis Cook,MF,Bournemouth,8,7,613,6.8,0,0,0,0,0,0,1,1,0.1,0.1,0.3,0.4,3,20,2
Jack Cork,MF,Burnley,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
Maxwel Cornet,MF,West Ham,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vladimír Coufal,DF,West Ham,12,12,1076,12,0,4,4,0,0,0,1,0,0,0,1.2,1.2,32,49,41
Philippe Coutinho,"MF,FW",Aston Villa,2,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,5,5,2
Aaron Cresswell,DF,West Ham,2,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,8,1
Marc Cucurella,DF,Chelsea,6,5,485,5.4,0,0,0,0,0,0,4,0,0.8,0.8,0.1,0.9,9,18,21
Josh Cullen,MF,Burnley,10,10,839,9.3,0,1,1,0,0,0,5,0,0.1,0.1,0.6,0.7,5,39,9
Matheus Cunha,FW,Wolves,12,12,981,10.9,2,2,4,2,0,0,1,0,3.1,3.1,1.6,4.8,44,29,44
Mahmoud Dahoud,MF,Brighton,8,5,407,4.5,0,1,1,0,0,0,1,1,0.1,0.1,0.9,1,3,10,6
Ameen Al-Dakhil,DF,Burnley,10,10,855,9.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,29,2
Diogo Dalot,DF,Manchester Utd,11,10,925,10.3,1,0,1,1,0,0,2,0,0.4,0.4,0.9,1.3,21,47,44
Mikkel Damsgaard,"MF,FW",Brentford,2,0,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,4,0
Danilo,"MF,FW",Nott'ham Forest,6,4,337,3.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,4,10,8
Arnaut Danjuma,"FW,MF",Everton,8,3,373,4.1,1,0,1,1,0,0,0,0,1.8,1.8,0.3,2.2,13,4,27
Josh Dasilva,MF,Brentford,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Davies,DF,Tottenham,6,2,182,2,0,0,0,0,0,0,0,0,0.6,0.6,0,0.6,0,14,5
Tom Davies,MF,Sheffield Utd,3,0,60,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,4,1
Craig Dawson,DF,Wolves,12,12,1060,11.8,0,0,0,0,0,0,5,0,0.7,0.7,0.6,1.3,1,29,2
Kevin De Bruyne,MF,Manchester City,1,1,22,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,1,3
Hannes Delcroix,DF,Burnley,6,2,241,2.7,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,1,7,0
Leander Dendoncker,"MF,FW",Aston Villa,4,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Moussa Diaby,"FW,MF",Aston Villa,12,12,944,10.5,3,3,6,3,0,0,0,0,2.7,2.7,3.6,6.3,38,34,77
Rúben Dias,DF,Manchester City,10,9,826,9.2,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,17,58,6
Luis Díaz,"FW,MF",Liverpool,11,8,640,7.1,3,0,3,3,0,0,0,0,2.8,2.8,0.7,3.5,27,20,72
Eric Dier,DF,Tottenham,2,1,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Lucas Digne,DF,Aston Villa,12,12,1070,11.9,0,2,2,0,0,0,4,0,0.2,0.2,2.3,2.4,22,44,127
Issa Diop,DF,Fulham,8,8,700,7.8,0,0,0,0,0,0,2,0,0.2,0.2,0,0.2,9,45,0
Axel Disasi,DF,Chelsea,11,11,966,10.7,1,0,1,1,0,0,2,0,0.8,0.8,0.2,1,10,50,7
Ben Doak,FW,Liverpool,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis Dobbin,MF,Everton,3,1,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,5,0,6
Matt Doherty,"MF,DF",Wolves,6,1,252,2.8,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,1,4,14
Jeremy Doku,"FW,DF",Manchester City,9,7,553,6.1,2,5,7,2,0,0,2,0,0.6,0.6,1.9,2.5,67,17,87
Nicolás Domínguez,MF,Nott'ham Forest,7,7,535,5.9,1,0,1,1,0,0,1,0,0.6,0.6,0,0.6,3,29,18
Gabriel Dos Santos,DF,Arsenal,10,8,746,8.3,0,0,0,0,0,0,1,0,0.4,0.4,0,0.4,4,30,4
Abdoulaye Doucouré,"FW,MF",Everton,12,12,1036,11.5,4,0,4,4,0,0,3,0,4.1,4.1,1.6,5.7,26,33,61
Cheick Doucouré,MF,Crystal Palace,10,10,866,9.6,0,0,0,0,0,0,2,0,0.3,0.3,0.6,0.9,8,43,3
Alfie Doughty,"DF,MF",Luton Town,12,9,805,8.9,0,1,1,0,0,0,1,0,0.2,0.2,1.7,1.9,20,36,42
Tommy Doyle,MF,Wolves,6,1,170,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,4,16,5
Lewis Dunk,DF,Brighton,11,11,990,11,1,0,1,1,0,0,3,0,1.5,1.5,0.1,1.6,18,61,5
Jhon Durán,"FW,MF",Aston Villa,6,0,73,0.8,2,0,2,2,0,0,2,0,0.7,0.7,0,0.7,4,2,4
Ederson,GK,Manchester City,11,11,990,11,0,0,0,0,0,0,2,0,0,0,0.1,0.1,0,1,0
Odsonne Édouard,"FW,MF",Crystal Palace,11,11,942,10.5,5,0,5,5,0,0,2,0,3.9,3.9,0.7,4.6,21,17,55
John Egan,DF,Sheffield Utd,6,6,482,5.4,0,0,0,0,0,0,2,0,0.2,0.2,0,0.2,0,5,1
Anthony Elanga,"FW,MF",Nott'ham Forest,12,6,655,7.3,2,3,5,2,0,0,1,0,1.2,1.2,2.1,3.3,36,14,58
Harvey Elliott,MF,Liverpool,10,1,262,2.9,0,1,1,0,0,0,1,0,0.3,0.3,0.8,1.1,11,23,25
Mohamed Elneny,MF,Arsenal,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,DF,Tottenham,9,2,330,3.7,1,0,1,1,0,0,1,0,0.1,0.1,0,0.1,14,15,10
Wataru Endo,MF,Liverpool,7,2,211,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1
Christian Eriksen,MF,Manchester Utd,11,6,607,6.7,1,1,2,1,0,0,0,0,0.4,0.4,1,1.4,14,32,15
Pervis Estupiñán,DF,Brighton,6,6,495,5.5,1,3,4,1,0,0,2,0,0.9,0.9,2.8,3.6,22,41,36
Jonny Evans,DF,Manchester Utd,6,5,448,5,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.2,1,12,0
Eberechi Eze,"MF,FW",Crystal Palace,9,8,750,8.3,2,1,3,1,1,1,2,0,3.2,2.4,1.8,4.2,24,31,47
Ansu Fati,"MF,FW",Brighton,8,1,270,3,2,0,2,2,0,0,1,0,2.6,2.6,0.5,3.1,9,21,19
Evan Ferguson,FW,Brighton,11,7,581,6.5,5,0,5,5,0,0,0,0,2.7,2.7,0.5,3.2,7,9,23
Bruno Fernandes,"MF,FW",Manchester Utd,12,12,1080,12,3,2,5,2,1,1,4,0,3.5,2.7,4,6.7,19,108,69
Enzo Fernández,MF,Chelsea,11,11,896,10,0,0,0,0,0,1,3,0,2.3,1.6,1.1,2.7,25,97,25
John Fleck,MF,Sheffield Utd,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Mark Flekken,GK,Brentford,11,11,945,10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Phil Foden,"FW,MF",Manchester City,12,10,921,10.2,3,3,6,3,0,0,1,0,2.8,2.8,1.8,4.6,22,54,87
Wes Foderingham,GK,Sheffield Utd,12,12,1080,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pablo Fornals,"MF,FW",West Ham,8,1,172,1.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,12,12
Lyle Foster,"FW,MF",Burnley,7,7,607,6.7,3,2,5,3,0,0,0,1,1.6,1.6,1.2,2.7,18,7,29
Matheus França,"FW,MF",Crystal Palace,2,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,1,2
Cody Gakpo,"MF,FW",Liverpool,10,6,460,5.1,2,0,2,2,0,0,0,0,2.5,2.5,0.2,2.7,9,23,30
Conor Gallagher,MF,Chelsea,12,12,1035,11.5,0,4,4,0,0,0,1,0,0.8,0.8,1.7,2.5,19,63,38
Idrissa Gana Gueye,MF,Everton,9,8,674,7.5,1,0,1,1,0,0,2,0,0.4,0.4,0.5,0.9,15,26,11
